filename,size,total,average,median
/mnt/d/linux/isabelle/src/HOL/SPARK/Examples/RIPEMD-160/R_R.thy,814,25.9822759926319,0.025956319672959,0.023872997611761
/mnt/d/linux/isabelle/src/HOL/SPARK/Examples/RIPEMD-160/S_R.thy,814,25.2449710033834,0.025219751252131,0.023717001080513
/mnt/d/linux/isabelle/src/HOL/SPARK/Examples/RIPEMD-160/RMD_Lemmas.thy,815,25.9569580517709,0.025931027024746,0.024353001266718
/mnt/d/linux/isabelle/src/HOL/Library/Lattice_Syntax.thy,815,29.522789940238,0.029493296643594,0.027799002826214
/mnt/d/linux/isabelle/src/Doc/Tutorial/Misc/Tree2.thy,820,28.5891620479524,0.028560601446506,0.027656000107527
/mnt/d/linux/isabelle/src/HOL/Import/Import_Setup.thy,828,27.1534139961004,0.027126287708392,0.025624997913838
/mnt/d/linux/isabelle/src/HOL/Hoare/Pointer_ExamplesAbort.thy,842,26.527999933809,0.026501498435374,0.025286000221968
/mnt/d/linux/isabelle/src/HOL/Examples/Seq.thy,846,28.1682329885662,0.028140092895671,0.026331998407841
/mnt/d/linux/isabelle/src/HOL/Corec_Examples/Tests/Merge_D.thy,850,28.7857690341771,0.028757012022155,0.026680000126362
/mnt/d/linux/isabelle/src/HOL/Quotient_Examples/Lift_Set.thy,856,33.1851659193635,0.033152013905458,0.031775001436472
/mnt/d/linux/isabelle/src/HOL/HOLCF/IOA/ABP/Impl.thy,862,27.1719680540264,0.027144823230796,0.025444999337196
/mnt/d/linux/isabelle/src/HOL/Corec_Examples/Tests/Type_Class.thy,865,29.7454369515181,0.029715721230288,0.028356999158859
/mnt/d/linux/isabelle/src/HOL/Predicate_Compile_Examples/IMP_2.thy,905,60.2968009710312,0.060236564406625,0.056522998958826
/mnt/d/linux/isabelle/src/Doc/Tutorial/Misc/Tree.thy,911,31.2192350104451,0.031188046963482,0.030042998492718
/mnt/d/linux/isabelle/src/LCF/ex/Ex1.thy,919,32.9135748781264,0.032880694183943,0.031770002096891
/mnt/d/linux/isabelle/src/HOL/UNITY/UNITY_Main.thy,930,30.4603889286518,0.030429958969682,0.028773996978998
/mnt/d/linux/isabelle/src/HOL/Predicate_Compile_Examples/List_Examples.thy,941,30.4781859405339,0.030447738202332,0.028596997261047
/mnt/d/linux/isabelle/src/HOL/Data_Structures/Less_False.thy,944,31.4578881375492,0.031426461675873,0.030256997793913
/mnt/d/linux/isabelle/src/HOL/HOLCF/IOA/Storage/Spec.thy,944,49.8171979449689,0.049767430514455,0.04296400025487
/mnt/d/linux/isabelle/src/Doc/Locales/Examples2.thy,944,30.098599947989,0.030068531416573,0.028546001762152
/mnt/d/linux/isabelle/src/HOL/ex/MonoidGroup.thy,944,29.4434910193086,0.029414076942366,0.027736000716686
/mnt/d/linux/isabelle/src/HOL/MicroJava/J/SystemClasses.thy,949,43.240877982229,0.043197680301927,0.037056997418404
/mnt/d/linux/isabelle/src/HOL/TPTP/MaSh_Export_Base.thy,951,32.5469250157475,0.032514410605142,0.0314140021801
/mnt/d/linux/isabelle/src/HOL/HOLCF/IOA/ABP/Env.thy,952,29.6549530401826,0.02962532771247,0.028016999363899
/mnt/d/linux/isabelle/src/ZF/Coind/Language.thy,955,29.5529560409486,0.02952343260834,0.027874000370503
/mnt/d/linux/isabelle/src/HOL/Analysis/Analysis.thy,960,34.7039331309497,0.034669263867083,0.033383000642061
/mnt/d/linux/isabelle/src/HOL/IMP/Def_Init.thy,961,35.2575109601021,0.035222288671431,0.033301997929812
/mnt/d/linux/isabelle/src/HOL/HOLCF/IOA/ABP/Spec.thy,964,30.1156959794462,0.030085610369077,0.028409998863936
/mnt/d/linux/isabelle/src/HOL/ex/Chinese.thy,964,31.6552240252495,0.031623600424825,0.030184000730515
/mnt/d/linux/isabelle/src/HOL/Argo.thy,966,32.9551119655371,0.032922189775761,0.031328998506069
/mnt/d/linux/isabelle/src/HOL/Data_Structures/Reverse.thy,968,34.3888010345399,0.034354446587952,0.032872002571821
/mnt/d/linux/isabelle/src/HOL/SPARK/Examples/RIPEMD-160/K_L.thy,970,29.9625740237534,0.029932641382371,0.027869001030922
/mnt/d/linux/isabelle/src/HOL/SPARK/Examples/RIPEMD-160/K_R.thy,974,29.8965170234442,0.029866650373071,0.028013996779919
/mnt/d/linux/isabelle/src/HOL/Predicate_Compile_Examples/IMP_3.thy,985,65.1304529905319,0.065065387602929,0.061350997537375
/mnt/d/linux/isabelle/src/HOL/HOLCF/IOA/ABP/Impl_finite.thy,985,31.6097420267761,0.031578163862913,0.02929599955678
/mnt/d/linux/isabelle/src/HOL/Predicate_Compile_Examples/IMP_4.thy,1016,66.1665869392455,0.066100486452793,0.062941998243332
/mnt/d/linux/isabelle/src/Doc/Logics_ZF/FOL_examples.thy,1034,40.3462919257581,0.040305985939818,0.039014000445604
/mnt/d/linux/isabelle/src/HOL/TPTP/MaSh_Eval.thy,1034,34.6192709878087,0.034584686301507,0.033508997410536
/mnt/d/linux/isabelle/src/HOL/Data_Structures/Queue_Spec.thy,1041,40.8912410475314,0.040850390656875,0.039721999317408
